Variable,Measure,Country,Value
Cataract surgery,% performed as day cases,Sweden,98.6
Cataract surgery,% performed as inpatient cases,Sweden,1.4
Cataract surgery,Inpatient cases per 100 000 population,Sweden,15.7
Cataract surgery,Day cases per 100 000 population,Sweden,1118.4
Cataract surgery,Number of day cases,Switzerland,33145.0
Cataract surgery,Total number of procedures,Switzerland,37580.0
Cataract surgery,Number of inpatient cases,Switzerland,4435.0
Cataract surgery,Total procedures per 100 000 population,Switzerland,438.2
Cataract surgery,% performed as day cases,Switzerland,88.2
Cataract surgery,% performed as inpatient cases,Switzerland,11.8
Cataract surgery,Inpatient cases per 100 000 population,Switzerland,51.7
Cataract surgery,Day cases per 100 000 population,Switzerland,386.5
Cataract surgery,Number of day cases,United Kingdom,529072.0
Cataract surgery,Total number of procedures,United Kingdom,540947.0
Cataract surgery,Number of inpatient cases,United Kingdom,4868.0
Cataract surgery,Total procedures per 100 000 population,United Kingdom,809.8
Cataract surgery,% performed as day cases,United Kingdom,97.8
Cataract surgery,% performed as inpatient cases,United Kingdom,0.9
Cataract surgery,Inpatient cases per 100 000 population,United Kingdom,7.3
Cataract surgery,Day cases per 100 000 population,United Kingdom,792.1
Cataract surgery,Number of day cases,Israel,32661.0
Cataract surgery,Total number of procedures,Israel,67087.0
Cataract surgery,Number of inpatient cases,Israel,4137.0
Cataract surgery,Total procedures per 100 000 population,Israel,741.0
Cataract surgery,% performed as day cases,Israel,48.7
Cataract surgery,% performed as inpatient cases,Israel,6.2
Cataract surgery,Inpatient cases per 100 000 population,Israel,45.7
Cataract surgery,Day cases per 100 000 population,Israel,360.7
Tonsillectomy,Number of day cases,Canada,20965.0
Tonsillectomy,Total number of procedures,Canada,28639.0
Tonsillectomy,Number of inpatient cases,Canada,7674.0
Tonsillectomy,Total procedures per 100 000 population,Canada,76.2
Tonsillectomy,% performed as day cases,Canada,73.2
Tonsillectomy,% performed as inpatient cases,Canada,26.8
Tonsillectomy,Inpatient cases per 100 000 population,Canada,20.4
Tonsillectomy,Day cases per 100 000 population,Canada,55.8
Tonsillectomy,Number of day cases,Denmark,2068.0
Tonsillectomy,Total number of procedures,Denmark,3581.0
Tonsillectomy,Number of inpatient cases,Denmark,1513.0
Tonsillectomy,Total procedures per 100 000 population,Denmark,61.6
Tonsillectomy,% performed as day cases,Denmark,57.7
Tonsillectomy,% performed as inpatient cases,Denmark,42.3
Tonsillectomy,Inpatient cases per 100 000 population,Denmark,26.0
Tonsillectomy,Day cases per 100 000 population,Denmark,35.6
Tonsillectomy,Number of day cases,France,21902.0
Tonsillectomy,Total number of procedures,France,58364.0
Tonsillectomy,Number of inpatient cases,France,36462.0
Tonsillectomy,Total procedures per 100 000 population,France,86.8
Tonsillectomy,% performed as day cases,France,37.5
Tonsillectomy,% performed as inpatient cases,France,62.5
Tonsillectomy,Inpatient cases per 100 000 population,France,54.2
Tonsillectomy,Day cases per 100 000 population,France,32.6
Tonsillectomy,Number of day cases,Germany,120.0
Tonsillectomy,Total number of procedures,Germany,90202.0
Tonsillectomy,Number of inpatient cases,Germany,81806.0
Tonsillectomy,Total procedures per 100 000 population,Germany,108.6
Tonsillectomy,% performed as day cases,Germany,0.1
Tonsillectomy,% performed as inpatient cases,Germany,90.7
Tonsillectomy,Inpatient cases per 100 000 population,Germany,98.5
Tonsillectomy,Day cases per 100 000 population,Germany,0.1
Tonsillectomy,Number of day cases,Italy,7105.0
Tonsillectomy,Total number of procedures,Italy,27829.0
Tonsillectomy,Number of inpatient cases,Italy,20724.0
Tonsillectomy,Total procedures per 100 000 population,Italy,46.6
Tonsillectomy,% performed as day cases,Italy,25.5
Tonsillectomy,% performed as inpatient cases,Italy,74.5
Tonsillectomy,Inpatient cases per 100 000 population,Italy,34.7
Tonsillectomy,Day cases per 100 000 population,Italy,11.9
Tonsillectomy,Number of day cases,Norway,5870.0
Tonsillectomy,Total number of procedures,Norway,8237.0
Tonsillectomy,Number of inpatient cases,Norway,2367.0
Tonsillectomy,Total procedures per 100 000 population,Norway,154.0
Tonsillectomy,% performed as day cases,Norway,71.3
Tonsillectomy,% performed as inpatient cases,Norway,28.7
Tonsillectomy,Inpatient cases per 100 000 population,Norway,44.3
Tonsillectomy,Day cases per 100 000 population,Norway,109.8
Tonsillectomy,Number of day cases,Sweden,10382.0
Tonsillectomy,Total number of procedures,Sweden,13215.0
Tonsillectomy,Number of inpatient cases,Sweden,2833.0
Tonsillectomy,Total procedures per 100 000 population,Sweden,128.6
Tonsillectomy,% performed as day cases,Sweden,78.6
Tonsillectomy,% performed as inpatient cases,Sweden,21.4
Tonsillectomy,Inpatient cases per 100 000 population,Sweden,27.6
Tonsillectomy,Day cases per 100 000 population,Sweden,101.0
Tonsillectomy,Number of day cases,Switzerland,1271.0
Tonsillectomy,Total number of procedures,Switzerland,8958.0
Tonsillectomy,Number of inpatient cases,Switzerland,7687.0
Tonsillectomy,Total procedures per 100 000 population,Switzerland,104.5
Tonsillectomy,% performed as day cases,Switzerland,14.2
Tonsillectomy,% performed as inpatient cases,Switzerland,85.8
Tonsillectomy,Inpatient cases per 100 000 population,Switzerland,89.6
Tonsillectomy,Day cases per 100 000 population,Switzerland,14.8
Tonsillectomy,Number of day cases,United Kingdom,30911.0
Tonsillectomy,Total number of procedures,United Kingdom,49710.0
Tonsillectomy,Number of inpatient cases,United Kingdom,18698.0
Tonsillectomy,Total procedures per 100 000 population,United Kingdom,74.4
Tonsillectomy,% performed as day cases,United Kingdom,62.2
Tonsillectomy,% performed as inpatient cases,United Kingdom,37.6
Tonsillectomy,Inpatient cases per 100 000 population,United Kingdom,28.0
Tonsillectomy,Day cases per 100 000 population,United Kingdom,46.3
Tonsillectomy,Number of day cases,Israel,1273.0
Tonsillectomy,Total number of procedures,Israel,8156.0
Tonsillectomy,Number of inpatient cases,Israel,6575.0
Tonsillectomy,Total procedures per 100 000 population,Israel,90.1
Tonsillectomy,% performed as day cases,Israel,15.6
Tonsillectomy,% performed as inpatient cases,Israel,80.6
Tonsillectomy,Inpatient cases per 100 000 population,Israel,72.6
Tonsillectomy,Day cases per 100 000 population,Israel,14.1
Transluminal coronary angioplasty,Number of inpatient cases,Canada,50522.0
Transluminal coronary angioplasty,Inpatient cases per 100 000 population,Canada,134.4
Transluminal coronary angioplasty,Number of inpatient cases,Denmark,7550.0
Transluminal coronary angioplasty,Inpatient cases per 100 000 population,Denmark,129.8
Transluminal coronary angioplasty,Number of inpatient cases,France,189023.0
Transluminal coronary angioplasty,Inpatient cases per 100 000 population,France,281.1
Transluminal coronary angioplasty,Number of inpatient cases,Germany,345145.0
Transluminal coronary angioplasty,Inpatient cases per 100 000 population,Germany,415.4
Transluminal coronary angioplasty,Number of inpatient cases,Italy,135946.0
Transluminal coronary angioplasty,Inpatient cases per 100 000 population,Italy,227.6
Transluminal coronary angioplasty,Number of inpatient cases,Norway,10702.0
Transluminal coronary angioplasty,Inpatient cases per 100 000 population,Norway,200.1
Transluminal coronary angioplasty,Number of inpatient cases,Sweden,16474.0
Transluminal coronary angioplasty,Inpatient cases per 100 000 population,Sweden,160.3
Transluminal coronary angioplasty,Number of inpatient cases,Switzerland,20869.0
Transluminal coronary angioplasty,Inpatient cases per 100 000 population,Switzerland,243.4
Transluminal coronary angioplasty,Number of inpatient cases,United Kingdom,57131.0
Transluminal coronary angioplasty,Inpatient cases per 100 000 population,United Kingdom,85.5
Transluminal coronary angioplasty,Number of inpatient cases,Israel,22721.0
Transluminal coronary angioplasty,Inpatient cases per 100 000 population,Israel,250.9
Coronary artery bypass graft,Number of inpatient cases,Canada,20313.0
Coronary artery bypass graft,Inpatient cases per 100 000 population,Canada,54.0
Coronary artery bypass graft,Number of inpatient cases,Denmark,2623.0
Coronary artery bypass graft,Inpatient cases per 100 000 population,Denmark,45.1
Coronary artery bypass graft,Number of inpatient cases,France,19068.0
Coronary artery bypass graft,Inpatient cases per 100 000 population,France,28.4
Coronary artery bypass graft,Number of inpatient cases,Germany,45351.0
Coronary artery bypass graft,Inpatient cases per 100 000 population,Germany,54.6
Coronary artery bypass graft,Number of inpatient cases,Italy,20388.0
Coronary artery bypass graft,Inpatient cases per 100 000 population,Italy,34.1
Coronary artery bypass graft,Number of inpatient cases,Norway,1430.0
Coronary artery bypass graft,Inpatient cases per 100 000 population,Norway,26.7
Coronary artery bypass graft,Number of inpatient cases,Sweden,2844.0
Coronary artery bypass graft,Inpatient cases per 100 000 population,Sweden,27.7
Coronary artery bypass graft,Number of inpatient cases,Switzerland,3369.0
Coronary artery bypass graft,Inpatient cases per 100 000 population,Switzerland,39.3
Coronary artery bypass graft,Number of inpatient cases,United Kingdom,14812.0
Coronary artery bypass graft,Inpatient cases per 100 000 population,United Kingdom,22.2
Coronary artery bypass graft,Number of inpatient cases,Israel,3263.0
Coronary artery bypass graft,Inpatient cases per 100 000 population,Israel,36.0
Appendectomy,Number of inpatient cases,Canada,38060.0
Appendectomy,Inpatient cases per 100 000 population,Canada,101.3
Appendectomy,Number of inpatient cases,Denmark,5703.0
Appendectomy,Inpatient cases per 100 000 population,Denmark,98.1
Appendectomy,Number of inpatient cases,France,69225.0
Appendectomy,Inpatient cases per 100 000 population,France,102.9
Appendectomy,Number of inpatient cases,Germany,119663.0
Appendectomy,Inpatient cases per 100 000 population,Germany,144.0
Appendectomy,Number of inpatient cases,Italy,39663.0
Appendectomy,Inpatient cases per 100 000 population,Italy,66.4
Appendectomy,Number of inpatient cases,Norway,6997.0
Appendectomy,Inpatient cases per 100 000 population,Norway,130.8
Appendectomy,Number of inpatient cases,Sweden,12141.0
Appendectomy,Inpatient cases per 100 000 population,Sweden,118.1
Appendectomy,Number of inpatient cases,Switzerland,14161.0
Appendectomy,Inpatient cases per 100 000 population,Switzerland,165.1
Appendectomy,Number of inpatient cases,United Kingdom,54952.0
Appendectomy,Inpatient cases per 100 000 population,United Kingdom,82.3
Appendectomy,Number of inpatient cases,Israel,9013.0
Appendectomy,Inpatient cases per 100 000 population,Israel,99.5
Cholecystectomy,Number of day cases,Canada,42903.0
Cholecystectomy,Total number of procedures,Canada,74484.0
Cholecystectomy,Number of inpatient cases,Canada,31581.0
